,funding_rounds,funding_duration_days,total_investment,years_to_first_funding,country_code_encoded,market_encoded,status_encoded
18854,1.0,0,50000.0,2.6136986301369864,24,6,2
18855,3.0,641,3045000.0,1.4164383561643836,49,14,2
18856,1.0,0,3900000.0,1.6931506849315068,49,17,2
18857,2.0,561,3315000.0,5.36986301369863,49,2,2
18860,1.0,0,55000000.0,1.904109589041096,24,3,2
18861,1.0,0,90000.0,0.38082191780821917,37,6,2
18862,1.0,0,5809932.0,1.6657534246575343,19,23,2
18863,2.0,456,5400000.0,0.0,28,6,2
18864,2.0,335,5163408.0,0.5013698630136987,49,17,0
18865,2.0,442,24300000.0,0.8684931506849315,49,1,2
18866,2.0,1044,5743342.0,10.758904109589041,49,2,1
18867,4.0,1447,52500000.0,14.235616438356164,49,2,2
18868,2.0,798,137016455.0,1.0164383561643835,49,14,2
18870,1.0,0,900000.0,0.5232876712328767,26,12,2
18871,2.0,477,51464.0,-0.19452054794520549,15,19,2
18872,1.0,0,3000.0,0.5178082191780822,49,19,2
18873,3.0,1572,4000000.0,0.0,49,19,2
18874,1.0,0,8400000.0,14.01917808219178,49,17,2
18876,6.0,1833,8906815.0,-1.6904109589041096,49,19,2
18877,1.0,0,600000.0,2.5726027397260274,49,19,2
18878,2.0,547,30000000.0,8.643835616438356,26,13,2
18879,2.0,236,60000.0,1.9287671232876713,49,22,2
18880,2.0,205,20000000.0,2.1205479452054794,14,2,2
18881,1.0,0,302500.0,4.095890410958904,49,23,2
18882,1.0,0,1193787.0,11.893150684931507,49,2,2
18883,1.0,0,18000000.0,15.342465753424657,26,13,2
18884,3.0,1697,24170000.0,2.202739726027397,49,13,2
18885,7.0,1971,17818909.0,3.3123287671232875,49,2,2
18886,9.0,2414,25000000.0,0.36712328767123287,49,19,2
18887,1.0,0,2147092.0,7.808219178082192,49,2,2
18888,4.0,1491,2202375.0,6.978082191780822,49,13,2
18889,3.0,434,1600000.0,0.36712328767123287,49,23,2
18890,1.0,0,109000.0,1.3068493150684932,49,2,2
18892,2.0,1330,46141000.0,2.6876712328767125,49,2,2
18893,2.0,887,12551875.0,2.032876712328767,49,2,2
18894,8.0,1979,71988600.0,-0.6328767123287671,49,13,2
18895,6.0,2436,41346439.0,1.0876712328767124,49,17,0
18896,1.0,0,80000.0,-0.005479452054794521,1,19,2
18897,1.0,0,1695250.0,12.104109589041096,49,9,2
18898,1.0,0,17024700.0,7.197260273972603,15,2,2
18900,3.0,299,150000000.0,0.049315068493150684,49,19,2
18901,1.0,0,50000.0,0.25205479452054796,49,19,2
18902,1.0,0,1724199.0,5.063013698630137,49,3,2
18903,1.0,0,15000000.0,21.306849315068494,49,2,2
18904,2.0,441,139500000.0,29.824657534246576,49,8,2
18906,2.0,813,5832500.0,2.56986301369863,49,23,2
18907,2.0,380,14500000.0,0.7424657534246575,49,19,2
18908,1.0,0,100000.0,0.0,42,17,2
18909,1.0,0,300000.0,4.2904109589041095,49,14,2
18910,4.0,664,575000.0,1.4958904109589042,49,19,2
18911,2.0,393,11216427.0,0.4136986301369863,19,10,2
18912,1.0,0,14000000.0,8.794520547945206,49,13,2
18913,3.0,839,11812744.0,9.084931506849315,49,19,2
18914,1.0,0,2059161.0,2.1232876712328768,44,2,2
18915,1.0,0,16249935.0,6.090410958904109,49,13,2
18916,2.0,853,3175000.0,0.7506849315068493,49,17,2
18917,6.0,1925,45681891.0,3.734246575342466,7,3,2
18918,2.0,157,52710155.0,9.01095890410959,49,12,2
18919,1.0,0,600000.0,4.457534246575342,49,14,2
18920,2.0,251,2030090.0,7.69041095890411,49,2,2
18921,3.0,1144,50600000.0,0.5808219178082191,42,24,2
18924,1.0,0,1150000.0,0.7698630136986301,46,19,2
18925,3.0,241,4475000.0,0.8,49,16,2
18926,1.0,0,10619994.0,7.594520547945206,49,2,2
18927,4.0,993,3800000.0,0.0,49,19,0
18928,2.0,2,450000.0,1.8493150684931507,15,19,2
18929,1.0,0,150000.0,2.4164383561643836,49,12,2
18930,4.0,1419,143400000.0,2.4438356164383563,49,2,2
18931,4.0,171,850000.0,1.7534246575342465,49,17,2
18932,1.0,0,122000.0,0.0821917808219178,19,19,2
18933,1.0,0,3859800.0,7.134246575342465,18,19,2
18934,2.0,831,13500000.0,3.6876712328767125,49,23,0
18935,1.0,0,33000.0,0.024657534246575342,15,19,2
18936,1.0,0,325000.0,0.14246575342465753,49,15,2
18937,1.0,0,100000.0,0.4191780821917808,49,20,2
18938,3.0,853,2000000.0,1.3315068493150686,2,17,2
18939,1.0,0,25000000.0,1.5726027397260274,26,19,2
18940,2.0,244,540000.0,5.602739726027397,49,5,2
18942,3.0,2526,4265969.0,-0.5835616438356165,10,11,2
18943,6.0,1708,29926738.0,1.5068493150684932,49,19,2
18944,1.0,0,15000.0,3.0027397260273974,49,19,2
18945,1.0,0,6800000.0,0.0,49,23,2
18946,2.0,567,6500000.0,0.9452054794520548,49,5,1
18947,6.0,2486,99000000.0,1.0,26,19,2
18948,1.0,0,150000.0,0.6794520547945205,49,14,2
18949,1.0,0,12000000.0,8.221917808219178,49,23,0
18951,1.0,0,144150.0,0.0,40,24,2
18952,6.0,951,892000.0,-0.5561643835616439,49,1,2
18953,1.0,0,20118.0,0.03561643835616438,25,19,1
18954,3.0,1252,9000000.0,0.9753424657534246,19,19,2
18955,2.0,290,3500000.0,2.2273972602739724,35,19,2
18956,2.0,705,1333984.0,3.03013698630137,49,19,2
18957,2.0,382,7500000.0,0.4191780821917808,49,8,0
18958,1.0,0,22000.0,-0.8054794520547945,49,19,2
18959,1.0,0,209000.0,10.67945205479452,49,0,2
18960,5.0,1041,14400000.0,0.5041095890410959,49,19,0
18961,1.0,0,432000.0,0.8904109589041096,49,14,2
18963,6.0,1596,10711500.0,1.4027397260273973,49,12,2
18964,3.0,825,23300000.0,0.273972602739726,49,11,0
18965,1.0,0,3220000.0,6.30958904109589,49,19,2
18967,2.0,274,23600000.0,0.6054794520547945,49,11,2
18968,3.0,510,2121849.0,0.3863013698630137,49,19,2
18969,4.0,534,81999920.0,0.7753424657534247,49,2,2
18971,7.0,919,5725109.0,0.3698630136986301,49,19,2
18972,2.0,3074,1179052.0,4.087671232876712,7,19,2
18973,1.0,0,138533.0,1.4164383561643836,7,11,2
18974,1.0,0,800000.0,0.6657534246575343,49,19,2
18975,2.0,350,8486594.0,-2.0493150684931507,7,6,2
18976,1.0,0,42372.0,4.756164383561644,6,1,2
18977,2.0,365,210000000.0,7.005479452054795,49,19,2
18978,2.0,1224,12900000.0,3.4465753424657533,26,12,0
18979,4.0,1511,37150285.0,5.504109589041096,49,23,2
18980,4.0,996,269999.0,0.4904109589041096,49,5,2
18981,4.0,1141,20500000.0,12.180821917808219,49,19,0
18982,5.0,2560,86614304.0,6.419178082191781,49,25,2
18983,1.0,0,6000000.0,8.96986301369863,49,23,2
18984,1.0,0,270000.0,0.6356164383561644,49,19,2
18985,1.0,0,5300000.0,3.9643835616438357,26,22,2
18986,2.0,436,7975241.0,3.1342465753424658,49,19,2
18987,6.0,281,3027813.0,1.3753424657534246,19,19,2
18988,1.0,0,303750.0,11.112328767123287,49,21,2
18989,4.0,952,2500000.0,-1.2547945205479452,49,17,2
18990,1.0,0,10000000.0,106.69589041095891,49,16,2
18991,1.0,0,2758.0,1.3013698630136987,18,4,2
18992,1.0,0,3000000.0,2.0602739726027397,49,2,2
18993,2.0,510,19300000.0,0.08493150684931507,49,19,2
18994,1.0,0,2100000.0,1.2438356164383562,49,19,2
18995,1.0,0,4748400.0,2.589041095890411,18,19,2
18996,1.0,0,250000.0,0.4986301369863014,34,19,2
18997,2.0,120,300000.0,-0.00821917808219178,49,17,2
18998,2.0,26,1000000.0,3.304109589041096,47,19,2
18999,3.0,808,9620000.0,0.9753424657534246,49,8,2
19000,3.0,1432,28800000.0,1.2794520547945205,49,3,2
19001,6.0,2425,39300000.0,1.2465753424657535,49,19,2
19002,2.0,590,1350000.0,0.7479452054794521,49,17,2
19003,1.0,0,40000.0,4.852054794520548,19,19,2
19004,4.0,967,2685000.0,0.4876712328767123,49,19,2
19005,3.0,1122,7330000.0,1.2164383561643837,49,19,2
19006,2.0,669,6000000.0,0.6410958904109589,10,19,2
19007,1.0,0,26700000.0,12.904109589041095,19,2,2
19008,2.0,324,11400000.0,6.572602739726028,49,19,2
19009,2.0,727,8030000.0,7.465753424657534,18,23,2
19010,1.0,0,2000000.0,-0.8328767123287671,49,20,2
19011,1.0,0,198260.0,0.5041095890410959,19,6,2
19012,1.0,0,909150.0,0.7479452054794521,19,2,2
19013,1.0,0,227287.0,2.2575342465753425,19,2,2
19014,4.0,2504,106550010.0,3.6082191780821917,19,2,2
19015,8.0,3368,211725149.0,0.38904109589041097,19,19,2
19016,1.0,0,1200000.0,11.597260273972603,49,3,2
19017,2.0,729,7823378.0,3.8383561643835615,19,2,2
19018,1.0,0,10000000.0,14.61917808219178,49,21,2
19019,2.0,623,3688584.0,5.550684931506849,49,3,2
19020,1.0,0,7500000.0,22.246575342465754,49,2,2
19022,6.0,3303,36611963.0,3.4356164383561643,19,2,2
19023,1.0,0,5000000.0,1.4191780821917808,49,23,2
19024,1.0,0,4520000.0,7.1945205479452055,19,12,2
19025,1.0,0,699999.0,7.227397260273973,49,14,2
19026,1.0,0,26500000.0,4.879452054794521,19,2,2
19028,4.0,1460,5922024.0,6.715068493150685,49,2,2
19029,1.0,0,20000.0,0.673972602739726,49,22,2
19030,3.0,644,15600000.0,2.0027397260273974,49,19,2
19031,2.0,549,1110000.0,3.164383561643836,49,19,2
19032,2.0,460,17000000.0,0.7780821917808219,49,19,2
19033,3.0,1150,20400000.0,0.0,49,24,0
19034,1.0,0,34000000.0,15.915068493150685,7,23,0
19035,1.0,0,981000.0,1.6876712328767123,49,16,2
19036,6.0,2194,41289900.0,2.243835616438356,49,12,0
19037,1.0,0,200000.0,3.9178082191780823,49,14,2
19038,1.0,0,2250.0,1.526027397260274,49,23,2
19039,4.0,5232,271000000.0,2.0,42,19,2
19040,3.0,1614,7800000.0,2.249315068493151,24,5,2
19041,1.0,0,14500000.0,4.597260273972603,2,9,2
19042,1.0,0,250000.0,2.808219178082192,49,15,2
19043,5.0,2110,53000000.0,0.0027397260273972603,21,19,2
19044,3.0,560,11512602.0,13.868493150684932,49,20,2
19045,2.0,281,25399988.0,1.9945205479452055,49,18,2
19046,1.0,0,342500.0,3.3808219178082193,27,6,2
19047,1.0,0,200000.0,2.0,15,19,2
19048,2.0,1938,250000000.0,29.47945205479452,49,23,2
19049,4.0,865,2000011.0,2.893150684931507,49,2,2
19050,2.0,363,1400000.0,0.5643835616438356,49,10,2
19051,1.0,0,28289100.0,0.0,34,12,2
19052,1.0,0,525000.0,22.317808219178083,49,4,2
19053,1.0,0,98000.0,0.7698630136986301,49,23,2
19054,2.0,193,950000.0,1.6849315068493151,49,17,2
19055,1.0,0,4020000.0,12.257534246575343,13,23,2
19056,1.0,0,40000.0,0.873972602739726,19,19,2
19057,2.0,1512,4990000.0,6.63013698630137,49,19,2
19058,1.0,0,620000.0,0.9534246575342465,49,19,2
19059,1.0,0,12288.0,7.249315068493151,7,2,2
19060,5.0,2721,255220000.0,1.6657534246575343,49,2,2
19061,1.0,0,1811941.0,1.3397260273972602,49,12,2
19062,6.0,1639,1956597.0,2.26027397260274,49,6,2
19063,1.0,0,809179.0,11.758904109589041,19,19,2
19064,1.0,0,350000.0,1.6712328767123288,49,12,1
19065,1.0,0,409535.0,0.7068493150684931,49,19,2
19066,1.0,0,750000.0,1.1616438356164382,49,19,2
19067,1.0,0,1300000.0,0.3780821917808219,49,25,2
19068,5.0,607,16797295.0,8.556164383561644,49,23,2
19069,1.0,0,2000800.0,7.03013698630137,49,12,2
19070,1.0,0,41095600.0,6.923287671232877,44,23,0
19071,1.0,0,10000000.0,3.6027397260273974,49,19,1
19072,4.0,1533,21170000.0,4.723287671232876,49,8,0
19073,1.0,0,2000000.0,1.4164383561643836,49,19,2
19074,1.0,0,5500000.0,1.5808219178082192,49,19,2
19075,2.0,1624,105500000.0,10.912328767123288,49,23,0
19076,1.0,0,135000.0,3.5397260273972604,7,19,2
19077,1.0,0,685000.0,0.3506849315068493,49,6,2
19078,2.0,427,10922700.0,2.2575342465753425,15,19,2
19079,2.0,502,3355282.0,0.5671232876712329,19,19,2
19080,2.0,1736,2200000.0,0.4931506849315068,49,16,2
19081,4.0,876,2558000.0,0.6904109589041096,49,19,2
19082,1.0,0,10000000.0,16.172602739726027,49,17,0
19083,4.0,478,720000.0,4.276712328767124,49,5,2
19084,1.0,0,50000.0,2.7205479452054795,49,20,2
19085,1.0,0,76937.0,0.0,49,19,2
19087,3.0,810,12880000.0,0.1643835616438356,49,0,2
19088,1.0,0,50000.0,-0.08493150684931507,49,19,2
19089,2.0,983,23529379.0,2.663013698630137,49,19,2
19090,1.0,0,400000.0,1.6493150684931508,25,19,2
19091,2.0,713,4100000.0,0.3287671232876712,49,19,0
19092,1.0,0,500000.0,-0.7808219178082192,7,1,2
19093,1.0,0,4500000.0,0.0,49,19,2
19094,3.0,1401,39800000.0,1.6575342465753424,49,19,2
19096,1.0,0,20000.0,0.46301369863013697,49,22,2
19097,2.0,37,172801.0,1.115068493150685,13,19,2
19098,1.0,0,1000000.0,3.0136986301369864,31,19,2
19099,1.0,0,800000.0,0.0,6,19,1
19100,1.0,0,4000000.0,19.312328767123287,49,16,2
19101,1.0,0,1500001.0,9.865753424657534,49,19,2
19102,2.0,387,2025000.0,0.4821917808219178,49,19,2
19103,3.0,209,15193056.0,14.013698630136986,13,2,2
19104,2.0,412,700000.0,0.6410958904109589,49,13,2
19105,1.0,0,663553.0,2.408219178082192,49,4,2
19107,2.0,244,5000000.0,1.2082191780821918,43,5,2
19108,1.0,0,3500000.0,11.295890410958904,37,19,2
19109,1.0,0,10000000.0,14.471232876712328,24,8,2
19110,3.0,1197,18500000.0,0.20821917808219179,49,20,2
19111,12.0,3317,949975292.0,1.6684931506849314,49,1,2
19112,3.0,119,1575000.0,0.11232876712328767,49,16,2
19113,1.0,0,1302789.0,17.50958904109589,49,2,2
19114,4.0,2199,8175324.0,9.282191780821918,49,8,0
19115,1.0,0,2500000.0,1.6273972602739726,49,2,2
19116,1.0,0,1800000.0,0.5205479452054794,49,2,2
19118,1.0,0,100000000.0,16.98904109589041,49,17,0
19120,5.0,1967,29128000.0,1.36986301369863,49,13,2
19121,1.0,0,6061005.0,29.997260273972604,13,5,2
19122,2.0,282,2813875.0,0.7506849315068493,49,14,2
19123,5.0,2381,328600000.0,1.0,49,19,2
19124,2.0,373,1700000.0,4.671232876712328,49,2,2
19125,3.0,1461,10278514.0,0.5808219178082191,19,19,2
19126,1.0,0,6000000.0,5.791780821917809,49,19,2
19127,1.0,0,24000000.0,5.610958904109589,49,19,2
19128,1.0,0,105000.0,2.317808219178082,49,9,2
19129,1.0,0,37000000.0,0.7643835616438356,49,2,2
19130,3.0,1838,65230481.0,8.383561643835616,49,19,2
19131,5.0,2457,39000000.0,0.29315068493150687,49,23,2
19132,1.0,0,1370702.0,1.36986301369863,28,19,2
19133,1.0,0,13820000.0,17.56986301369863,15,19,2
19134,1.0,0,20000.0,1.7726027397260273,43,24,2
19135,2.0,500,1055000.0,-0.25205479452054796,49,23,2
19136,2.0,230,11000000.0,1.873972602739726,49,19,0
19137,3.0,265,4700000.0,1.3643835616438356,49,19,2
19138,4.0,1730,747500.0,1.6136986301369862,49,0,2
19139,5.0,3744,56300000.0,0.16712328767123288,49,19,2
19140,2.0,426,16000000.0,1.336986301369863,29,11,2
19142,2.0,369,5970053.0,0.663013698630137,49,23,2
19143,1.0,0,6500000.0,9.084931506849315,26,19,2
19144,1.0,0,10000000.0,6.7972602739726025,49,8,0
19145,1.0,0,50000.0,1.4986301369863013,46,19,2
19146,2.0,730,5600000.0,0.0,49,1,2
19147,4.0,873,1872500.0,-1.8356164383561644,49,6,2
19148,1.0,0,300000.0,0.4191780821917808,7,8,2
19149,3.0,324,1384396.0,0.4575342465753425,49,19,2
19150,3.0,757,38000000.0,2.0794520547945203,49,23,2
19151,3.0,264,1500000.0,0.07397260273972603,49,19,2
19153,3.0,1165,8063806.0,3.2794520547945205,49,8,2
19154,3.0,319,4000000.0,1.1643835616438356,49,7,2
19155,1.0,0,900000.0,2.589041095890411,49,8,2
19156,3.0,1328,19500000.0,2.282191780821918,26,3,2
19157,4.0,2582,8168723.0,2.7041095890410958,13,23,2
19158,3.0,399,3816456.0,4.553424657534246,49,24,2
19159,1.0,0,118000.0,1.6082191780821917,49,19,2
19160,1.0,0,9500000.0,3.3315068493150686,49,8,1
19161,2.0,1048,10019869.0,6.295890410958904,49,19,2
19162,4.0,1352,32800000.0,0.0,49,19,2
19163,2.0,582,21750000.0,1.5616438356164384,49,19,0
19164,1.0,0,278250.0,2.6904109589041094,49,23,2
19165,4.0,1093,8542778.0,4.238356164383561,49,2,2
19166,1.0,0,1300000.0,2.591780821917808,49,12,2
19167,1.0,0,2700000.0,3.213698630136986,49,19,0
19168,1.0,0,4000000.0,17.28767123287671,2,23,2
19169,2.0,17,150000.0,1.83013698630137,49,19,2
19170,4.0,1712,58000000.0,0.24383561643835616,49,23,2
19171,3.0,481,26000000.0,2.0027397260273974,10,8,2
19172,1.0,0,1100000.0,3.786301369863014,28,23,2
19173,2.0,101,3972414.0,6.153424657534247,49,16,2
19175,1.0,0,130277.0,0.589041095890411,34,24,2
19176,2.0,68,204140.0,0.7534246575342466,19,19,2
19177,1.0,0,2700000.0,2.0027397260273974,49,19,2
19178,1.0,0,40000.0,1.336986301369863,7,19,2
19179,2.0,465,8000000.0,1.8876712328767122,49,19,0
19180,3.0,1586,32350000.0,1.2767123287671234,49,19,2
19181,1.0,0,600000.0,1.2191780821917808,49,0,2
19182,2.0,796,2400000.0,0.16712328767123288,49,0,0
19183,1.0,0,130300.0,2.4438356164383563,49,5,2
19184,2.0,0,45000.0,0.0,37,19,2
19185,1.0,0,25000.0,1.663013698630137,49,19,2
19186,1.0,0,15000.0,0.2547945205479452,49,19,2
19187,2.0,426,3200000.0,1.8684931506849316,29,11,0
19188,1.0,0,250000.0,4.482191780821918,49,19,2
19189,2.0,837,2970000.0,3.5506849315068494,49,14,2
19190,1.0,0,261560.0,5.7095890410958905,15,19,2
19191,1.0,0,3000000.0,3.7726027397260276,49,3,2
19192,6.0,1598,84491709.0,0.9397260273972603,49,1,0
19193,1.0,0,44000000.0,8.495890410958904,49,13,1
19194,3.0,395,3650000.0,0.7561643835616438,49,19,2
19195,1.0,0,14500000.0,2.6027397260273974,49,21,2
19196,1.0,0,3490000.0,5.561643835616438,35,8,2
19197,2.0,1003,5416970.0,1.6986301369863013,49,19,2
19198,1.0,0,300000.0,1.832876712328767,49,19,2
19199,1.0,0,1025000.0,2.0547945205479454,49,23,2
19200,1.0,0,200000.0,1.8876712328767122,49,12,2
19201,1.0,0,13000000.0,24.838356164383562,49,2,2
19202,1.0,0,167400000.0,19.50958904109589,19,19,2
19203,1.0,0,2000000.0,3.463013698630137,49,5,2
19204,1.0,0,1000000.0,1.9342465753424658,49,8,2
19205,3.0,3227,12400000.0,6.457534246575342,49,23,2
19206,2.0,1289,60700000.0,0.7178082191780822,49,19,2
19207,1.0,0,45324254.0,21.13972602739726,49,16,2
19208,1.0,0,700000.0,0.0273972602739726,46,19,2
19209,1.0,0,11370000.0,3.4767123287671233,49,8,0
19211,2.0,204,6450000.0,2.356164383561644,49,2,2
19213,3.0,1477,30234350.0,6.057534246575343,49,19,0
19214,1.0,0,1010000.0,3.936986301369863,19,12,2
19215,1.0,0,1000000.0,1.7424657534246575,49,19,2
19216,1.0,0,5000000.0,4.002739726027397,19,19,2
19217,4.0,1153,47049988.0,7.564383561643836,49,19,2
19218,1.0,0,476291.0,2.26027397260274,15,19,2
19219,1.0,0,475926.0,6.487671232876712,49,12,2
19220,2.0,128,2900369.0,6.087671232876712,49,0,2
19221,1.0,0,25000.0,1.1369863013698631,49,7,2
19223,1.0,0,90000.0,-0.005479452054794521,49,19,1
19224,2.0,251,6294996.0,2.6684931506849314,49,8,0
19225,2.0,930,5094613.0,8.594520547945205,49,2,2
19226,1.0,0,556680.0,0.5041095890410959,18,19,2
19227,1.0,0,4342015.0,23.28767123287671,49,23,2
19228,1.0,0,500000.0,25.265753424657536,49,6,2
19229,1.0,0,250000.0,0.915068493150685,49,17,2
19231,1.0,0,200000.0,1.6684931506849314,49,19,2
19232,2.0,223,25989974.0,24.635616438356163,49,17,2
19233,2.0,638,4725000.0,0.136986301369863,49,19,2
19235,1.0,0,5000000.0,6.682191780821918,7,19,2
19236,2.0,404,8297000.0,2.7260273972602738,49,19,2
19237,2.0,580,6300000.0,5.104109589041096,49,17,2
19238,1.0,0,1100000.0,3.4821917808219176,26,19,2
19239,2.0,519,138745.0,2.197260273972603,49,24,2
19240,1.0,0,679638.0,2.515068493150685,13,5,2
19241,3.0,825,870000.0,1.9835616438356165,49,17,2
19242,2.0,578,12000000.0,5.306849315068493,49,23,2
19243,6.0,729,3008313.0,0.024657534246575342,49,23,2
19244,1.0,0,25000.0,0.7808219178082192,11,19,2
19245,2.0,555,2500000.0,-0.7232876712328767,49,0,2
19246,2.0,97,7000000.0,0.17534246575342466,49,19,0
19247,3.0,1578,6052753.0,0.3287671232876712,49,19,2
19248,1.0,0,65000000.0,5.616438356164384,49,3,2
19250,2.0,429,13600000.0,4.6219178082191785,49,19,2
19252,1.0,0,900000.0,4.6,49,5,0
19253,1.0,0,3000000.0,0.1643835616438356,49,23,0
19254,1.0,0,132750.0,0.0,15,22,2
19255,1.0,0,3345.0,0.0,19,19,2
19256,2.0,196,7000.0,0.07397260273972603,49,6,2
19257,1.0,0,100000.0,-0.8356164383561644,46,23,1
19258,3.0,577,1098400.0,0.7534246575342466,49,19,2
19259,1.0,0,2700000.0,0.8712328767123287,49,14,2
19260,1.0,0,44669230.0,25.397260273972602,49,19,2
19261,1.0,0,685000.0,0.16712328767123288,49,6,2
19262,1.0,0,1800000.0,10.852054794520548,49,16,2
19263,2.0,562,4235122.0,7.953424657534247,49,11,2
19264,1.0,0,100000.0,0.0684931506849315,49,19,2
19265,2.0,105,66584.0,1.715068493150685,5,11,2
19266,1.0,0,774895.0,7.791780821917809,13,1,2
19267,1.0,0,13200000.0,5.953424657534247,19,5,2
19268,1.0,0,6000000.0,1.643835616438356,49,23,2
19269,1.0,0,580000.0,0.0,49,17,2
19270,1.0,0,5000000.0,1.0,49,5,1
19271,2.0,0,1061000.0,1.8794520547945206,49,5,2
19272,2.0,568,1200000.0,0.5808219178082191,21,19,2
19273,1.0,0,11500000.0,6.13972602739726,49,8,0
19274,1.0,0,192990.0,1.3342465753424657,15,24,2
19275,1.0,0,300000.0,1.336986301369863,49,19,2
19276,2.0,411,646740.0,0.3726027397260274,27,5,0
19277,4.0,1355,7537500.0,0.0,49,19,2
19278,1.0,0,2107000.0,27.564383561643837,49,9,2
19279,5.0,2590,56049556.0,3.473972602739726,49,19,2
19280,2.0,487,3500000.0,0.1643835616438356,18,20,0
19281,2.0,490,8200000.0,0.5260273972602739,49,19,0
19282,1.0,0,1000000.0,0.36164383561643837,40,23,2
19283,5.0,845,357399.0,-0.8410958904109589,34,5,2
19284,3.0,1668,8350000.0,2.010958904109589,49,10,0
19285,2.0,452,6000000.0,12.008219178082191,49,19,2
19286,2.0,206,225790.0,1.021917808219178,44,6,2
19287,1.0,0,40000.0,0.0547945205479452,9,15,2
19288,1.0,0,160000.0,3.241095890410959,49,23,2
19289,2.0,257,12350000.0,1.0,49,2,2
19290,2.0,380,1325000.0,0.5780821917808219,49,19,2
19291,1.0,0,2500000.0,0.08493150684931507,49,19,2
19293,5.0,1166,76989867.0,0.0,49,17,2
19294,2.0,1917,1000000.0,2.473972602739726,19,19,2
19295,1.0,0,1500000.0,1.1232876712328768,49,5,1
19296,1.0,0,314169.0,4.421917808219178,49,25,2
19297,3.0,285,1650000.0,1.906849315068493,49,23,2
19298,4.0,914,11700000.0,-0.08493150684931507,49,7,2
19299,4.0,1092,3424336.0,3.441095890410959,49,24,2
19300,1.0,0,100000.0,-0.410958904109589,49,19,2
19301,7.0,1960,7476374.0,4.794520547945205,49,2,2
19302,1.0,0,2000000.0,11.013698630136986,49,11,2
19303,2.0,236,140496.0,-0.5041095890410959,27,1,2
19304,2.0,369,400000.0,1.4054794520547946,7,19,2
19305,1.0,0,1500000.0,1.9534246575342467,49,19,2
19306,1.0,0,19500000.0,14.04109589041096,49,2,2
19307,1.0,0,150000.0,-0.8328767123287671,49,19,2
19308,2.0,548,1905000.0,9.035616438356165,49,2,2
19309,5.0,1380,24010453.0,13.057534246575342,49,2,2
19310,1.0,0,24654366.0,30.82191780821918,49,2,2
19311,1.0,0,4960000.0,3.526027397260274,18,2,2
19312,2.0,219,1923894.0,2.695890410958904,49,2,2
19313,5.0,1721,24400000.0,0.46301369863013697,49,2,1
19314,2.0,677,4500000.0,-0.4191780821917808,49,19,2
19315,3.0,1831,43500000.0,3.750684931506849,49,2,2
19316,2.0,1118,1307617.0,0.4986301369863014,49,13,2
19317,4.0,1750,1908989.0,3.3232876712328765,49,14,2
19318,1.0,0,191000000.0,3.9753424657534246,49,13,2
19319,1.0,0,3750000.0,3.6301369863013697,49,13,2
